timestamp,rssi_percent,label
2025-12-29T13:09:55,89,empty
2025-12-29T13:09:55,89,empty
2025-12-29T13:09:56,89,empty
2025-12-29T13:09:56,89,empty
2025-12-29T13:09:57,89,empty
2025-12-29T13:09:58,90,empty
2025-12-29T13:09:58,90,empty
2025-12-29T13:09:59,90,empty
2025-12-29T13:10:00,90,empty
2025-12-29T13:10:00,90,empty
2025-12-29T13:10:01,90,empty
2025-12-29T13:10:02,90,empty
2025-12-29T13:10:02,90,empty
2025-12-29T13:10:03,90,empty
2025-12-29T13:10:03,90,empty
2025-12-29T13:10:04,90,empty
2025-12-29T13:10:05,90,empty
2025-12-29T13:10:05,90,empty
2025-12-29T13:10:06,90,empty
2025-12-29T13:10:07,90,empty
2025-12-29T13:10:07,90,empty
2025-12-29T13:10:08,90,empty
2025-12-29T13:10:09,90,empty
2025-12-29T13:10:09,90,empty
2025-12-29T13:10:10,90,empty
2025-12-29T13:10:11,90,empty
2025-12-29T13:10:11,90,empty
2025-12-29T13:10:12,90,empty
2025-12-29T13:10:12,90,empty
2025-12-29T13:10:13,90,empty
2025-12-29T13:10:14,90,empty
2025-12-29T13:10:14,90,empty
2025-12-29T13:10:15,90,empty
2025-12-29T13:10:16,90,empty
2025-12-29T13:10:16,90,empty
2025-12-29T13:10:17,90,empty
2025-12-29T13:10:18,90,empty
2025-12-29T13:10:18,90,empty
2025-12-29T13:10:19,90,empty
2025-12-29T13:10:20,90,empty
2025-12-29T13:10:20,90,empty
2025-12-29T13:10:21,90,empty
2025-12-29T13:10:21,90,empty
2025-12-29T13:10:22,90,empty
2025-12-29T13:10:23,90,empty
2025-12-29T13:10:23,90,empty
2025-12-29T13:10:24,90,empty
2025-12-29T13:10:25,90,empty
2025-12-29T13:10:25,90,empty
2025-12-29T13:10:26,90,empty
2025-12-29T13:10:27,90,empty
2025-12-29T13:10:27,90,empty
2025-12-29T13:10:28,90,empty
2025-12-29T13:10:29,90,empty
2025-12-29T13:10:29,90,empty
2025-12-29T13:10:30,90,empty
2025-12-29T13:10:30,90,empty
2025-12-29T13:10:31,90,empty
2025-12-29T13:10:32,90,empty
2025-12-29T13:10:32,90,empty
2025-12-29T13:10:33,90,empty
2025-12-29T13:10:34,90,empty
2025-12-29T13:10:34,90,empty
2025-12-29T13:10:35,90,empty
2025-12-29T13:10:36,90,empty
2025-12-29T13:10:36,90,empty
2025-12-29T13:10:37,90,empty
2025-12-29T13:10:38,90,empty
2025-12-29T13:10:38,90,empty
2025-12-29T13:10:39,90,empty
2025-12-29T13:10:39,90,empty
2025-12-29T13:10:40,90,empty
2025-12-29T13:10:41,90,empty
2025-12-29T13:10:41,90,empty
2025-12-29T13:10:42,90,empty
2025-12-29T13:10:43,90,empty
2025-12-29T13:10:43,90,empty
2025-12-29T13:10:44,90,empty
2025-12-29T13:10:45,90,empty
2025-12-29T13:10:45,90,empty
2025-12-29T13:10:46,90,empty
2025-12-29T13:10:47,90,empty
2025-12-29T13:10:47,90,empty
2025-12-29T13:10:48,90,empty
2025-12-29T13:10:48,90,empty
2025-12-29T13:10:49,90,empty
2025-12-29T13:10:50,90,empty
2025-12-29T13:10:50,90,empty
2025-12-29T13:10:51,90,empty
2025-12-29T13:10:52,90,empty
2025-12-29T13:10:52,90,empty
2025-12-29T13:10:53,90,empty
2025-12-29T13:10:54,90,empty
2025-12-29T13:10:54,90,empty
2025-12-29T13:10:55,90,empty
2025-12-29T13:10:55,90,empty
2025-12-29T13:10:56,90,empty
2025-12-29T13:10:57,90,empty
2025-12-29T13:10:57,90,empty
2025-12-29T13:10:58,90,empty
2025-12-29T13:10:59,90,empty
2025-12-29T13:10:59,90,empty
2025-12-29T13:11:00,90,empty
2025-12-29T13:11:01,90,empty
2025-12-29T13:11:01,90,empty
2025-12-29T13:11:02,90,empty
2025-12-29T13:11:03,90,empty
2025-12-29T13:11:03,90,empty
2025-12-29T13:11:04,90,empty
2025-12-29T13:11:04,90,empty
2025-12-29T13:11:05,90,empty
2025-12-29T13:11:06,90,empty
2025-12-29T13:11:06,90,empty
2025-12-29T13:11:07,90,empty
2025-12-29T13:11:08,90,empty
2025-12-29T13:11:08,90,empty
2025-12-29T13:11:09,90,empty
2025-12-29T13:11:10,90,empty
2025-12-29T13:11:10,90,empty
2025-12-29T13:11:11,90,empty
2025-12-29T13:11:12,90,empty
2025-12-29T13:11:12,90,empty
2025-12-29T13:11:13,90,empty
2025-12-29T13:11:13,90,empty
2025-12-29T13:11:14,90,empty
2025-12-29T13:11:15,90,empty
2025-12-29T13:11:15,90,empty
2025-12-29T13:11:16,90,empty
2025-12-29T13:11:17,90,empty
2025-12-29T13:11:17,90,empty
2025-12-29T13:11:18,90,empty
2025-12-29T13:11:19,90,empty
2025-12-29T13:11:19,90,empty
2025-12-29T13:11:20,90,empty
2025-12-29T13:11:20,90,empty
2025-12-29T13:11:21,90,empty
2025-12-29T13:11:22,90,empty
2025-12-29T13:11:22,90,empty
2025-12-29T13:11:23,90,empty
2025-12-29T13:11:24,90,empty
2025-12-29T13:11:24,90,empty
2025-12-29T13:11:25,90,empty
2025-12-29T13:11:26,90,empty
2025-12-29T13:11:26,90,empty
2025-12-29T13:11:27,90,empty
2025-12-29T13:19:02,82,occupied
2025-12-29T13:19:03,82,occupied
2025-12-29T13:19:04,82,occupied
2025-12-29T13:19:04,82,occupied
2025-12-29T13:19:05,82,occupied
2025-12-29T13:19:06,82,occupied
2025-12-29T13:19:06,82,occupied
2025-12-29T13:19:07,82,occupied
2025-12-29T13:19:07,82,occupied
2025-12-29T13:19:08,82,occupied
2025-12-29T13:19:09,82,occupied
2025-12-29T13:19:09,82,occupied
2025-12-29T13:19:10,82,occupied
2025-12-29T13:19:11,82,occupied
2025-12-29T13:19:11,82,occupied
2025-12-29T13:19:12,82,occupied
2025-12-29T13:19:13,82,occupied
2025-12-29T13:19:13,82,occupied
2025-12-29T13:19:14,82,occupied
2025-12-29T13:19:15,82,occupied
2025-12-29T13:19:15,82,occupied
2025-12-29T13:19:16,82,occupied
2025-12-29T13:19:16,82,occupied
2025-12-29T13:19:17,79,occupied
2025-12-29T13:19:18,79,occupied
2025-12-29T13:19:18,79,occupied
2025-12-29T13:19:19,80,occupied
2025-12-29T13:19:20,80,occupied
2025-12-29T13:19:20,80,occupied
2025-12-29T13:19:21,80,occupied
2025-12-29T13:19:22,80,occupied
2025-12-29T13:19:22,80,occupied
2025-12-29T13:19:23,80,occupied
2025-12-29T13:19:24,80,occupied
2025-12-29T13:19:24,80,occupied
2025-12-29T13:19:25,80,occupied
2025-12-29T13:19:25,80,occupied
2025-12-29T13:19:26,79,occupied
2025-12-29T13:19:27,79,occupied
2025-12-29T13:19:27,79,occupied
2025-12-29T13:19:28,79,occupied
2025-12-29T13:19:29,79,occupied
2025-12-29T13:19:29,79,occupied
2025-12-29T13:19:30,80,occupied
2025-12-29T13:19:31,80,occupied
2025-12-29T13:19:31,79,occupied
2025-12-29T13:19:32,79,occupied
2025-12-29T13:19:32,79,occupied
2025-12-29T13:19:33,79,occupied
2025-12-29T13:19:34,80,occupied
2025-12-29T13:19:34,80,occupied
2025-12-29T13:19:35,80,occupied
2025-12-29T13:19:36,79,occupied
2025-12-29T13:19:36,79,occupied
2025-12-29T13:19:37,79,occupied
2025-12-29T13:19:38,79,occupied
2025-12-29T13:19:38,79,occupied
2025-12-29T13:19:39,79,occupied
2025-12-29T13:19:40,79,occupied
2025-12-29T13:19:40,79,occupied
2025-12-29T13:19:41,79,occupied
2025-12-29T13:19:41,79,occupied
2025-12-29T13:19:42,79,occupied
2025-12-29T13:19:43,79,occupied
2025-12-29T13:19:43,79,occupied
2025-12-29T13:19:44,79,occupied
2025-12-29T13:19:45,79,occupied
2025-12-29T13:19:45,79,occupied
2025-12-29T13:19:46,79,occupied
2025-12-29T13:19:47,79,occupied
2025-12-29T13:19:47,79,occupied
2025-12-29T13:19:48,79,occupied
2025-12-29T13:19:49,79,occupied
2025-12-29T13:19:49,79,occupied
2025-12-29T13:19:50,79,occupied
2025-12-29T13:19:50,79,occupied
2025-12-29T13:19:51,79,occupied
2025-12-29T13:19:52,79,occupied
2025-12-29T13:19:52,79,occupied
2025-12-29T13:19:53,79,occupied
2025-12-29T13:19:54,79,occupied
2025-12-29T13:19:54,79,occupied
2025-12-29T13:19:55,79,occupied
2025-12-29T13:19:56,79,occupied
2025-12-29T13:19:56,79,occupied
2025-12-29T13:19:57,79,occupied
2025-12-29T13:19:57,79,occupied
2025-12-29T13:19:58,79,occupied
2025-12-29T13:19:59,79,occupied
2025-12-29T13:19:59,79,occupied
2025-12-29T13:20:00,79,occupied
2025-12-29T13:20:01,79,occupied
2025-12-29T13:20:01,79,occupied
2025-12-29T13:20:02,79,occupied
2025-12-29T13:20:03,79,occupied
2025-12-29T13:20:03,79,occupied
2025-12-29T13:20:04,79,occupied
2025-12-29T13:20:05,79,occupied
2025-12-29T13:20:05,79,occupied
2025-12-29T13:20:06,79,occupied
2025-12-29T13:20:06,80,occupied
2025-12-29T13:20:07,80,occupied
2025-12-29T13:20:08,80,occupied
2025-12-29T13:20:08,80,occupied
2025-12-29T13:20:09,80,occupied
2025-12-29T13:20:10,80,occupied
2025-12-29T13:20:10,80,occupied
2025-12-29T13:20:11,80,occupied
2025-12-29T13:20:12,80,occupied
2025-12-29T13:20:12,80,occupied
2025-12-29T13:20:13,80,occupied
2025-12-29T13:20:14,80,occupied
2025-12-29T13:20:14,80,occupied
2025-12-29T13:20:15,80,occupied
2025-12-29T13:20:15,80,occupied
2025-12-29T13:20:16,80,occupied
2025-12-29T13:20:17,80,occupied
2025-12-29T13:20:17,80,occupied
2025-12-29T13:20:18,80,occupied
2025-12-29T13:20:19,80,occupied
2025-12-29T13:20:19,80,occupied
2025-12-29T13:20:20,80,occupied
2025-12-29T13:20:21,80,occupied
2025-12-29T13:20:21,80,occupied
2025-12-29T13:20:22,80,occupied
2025-12-29T13:20:23,80,occupied
2025-12-29T13:20:23,80,occupied
2025-12-29T13:20:24,80,occupied
2025-12-29T13:20:24,80,occupied
2025-12-29T13:20:25,80,occupied
2025-12-29T13:20:26,80,occupied
2025-12-29T13:20:26,80,occupied
2025-12-29T13:20:27,80,occupied
2025-12-29T13:20:28,80,occupied
2025-12-29T13:20:28,80,occupied
2025-12-29T13:20:29,80,occupied
2025-12-29T13:20:30,80,occupied
2025-12-29T13:20:30,80,occupied
2025-12-29T13:20:31,80,occupied
2025-12-29T13:20:32,80,occupied
2025-12-29T13:20:32,80,occupied
2025-12-29T13:20:33,80,occupied
2025-12-29T13:20:33,80,occupied
2025-12-29T13:20:34,80,occupied
2025-12-29T13:20:35,80,occupied
2025-12-29T13:20:35,80,occupied
2025-12-29T13:20:36,80,occupied
2025-12-29T13:20:37,79,occupied
2025-12-29T13:20:37,79,occupied
2025-12-29T13:20:38,79,occupied
2025-12-29T13:20:39,79,occupied
2025-12-29T13:20:39,79,occupied
2025-12-29T13:20:40,79,occupied
2025-12-29T13:20:40,79,occupied
2025-12-29T13:20:41,79,occupied
2025-12-29T13:20:42,79,occupied
2025-12-29T13:20:42,79,occupied
2025-12-29T13:20:43,79,occupied
2025-12-29T13:20:44,79,occupied
2025-12-29T13:20:44,79,occupied
2025-12-29T13:20:45,79,occupied
2025-12-29T13:20:46,79,occupied
2025-12-29T13:20:46,80,occupied
2025-12-29T13:20:47,80,occupied
2025-12-29T13:20:48,80,occupied
2025-12-29T13:20:48,80,occupied
2025-12-29T13:20:49,80,occupied
2025-12-29T13:20:49,80,occupied
2025-12-29T13:20:50,80,occupied
2025-12-29T13:20:51,80,occupied
2025-12-29T13:20:51,80,occupied
2025-12-29T13:20:52,79,occupied
2025-12-29T13:20:53,80,occupied
2025-12-29T13:20:53,80,occupied
2025-12-29T13:20:54,79,occupied
2025-12-29T13:20:55,79,occupied
2025-12-29T13:20:55,79,occupied
2025-12-29T13:20:56,79,occupied
2025-12-29T13:20:57,79,occupied
2025-12-29T13:20:57,79,occupied
2025-12-29T13:20:58,79,occupied
2025-12-29T13:20:59,79,occupied
2025-12-29T13:20:59,79,occupied
2025-12-29T13:21:00,79,occupied
2025-12-29T13:21:00,79,occupied
2025-12-29T13:21:01,79,occupied
2025-12-29T13:21:02,79,occupied
2025-12-29T13:21:02,79,occupied
2025-12-29T13:21:03,79,occupied
2025-12-29T13:21:04,79,occupied
2025-12-29T13:21:04,79,occupied
2025-12-29T13:21:05,79,occupied
2025-12-29T13:21:06,79,occupied
2025-12-29T13:21:06,79,occupied
2025-12-29T13:21:07,79,occupied
2025-12-29T13:21:07,79,occupied
2025-12-29T13:21:08,79,occupied
2025-12-29T13:21:09,79,occupied
2025-12-29T13:21:09,79,occupied
2025-12-29T13:21:10,79,occupied
2025-12-29T13:21:11,79,occupied
2025-12-29T13:21:11,79,occupied
2025-12-29T13:21:12,79,occupied
2025-12-29T13:21:13,79,occupied
2025-12-29T13:21:13,79,occupied
2025-12-29T13:21:14,79,occupied
2025-12-29T13:21:15,79,occupied
2025-12-29T13:21:15,79,occupied
2025-12-29T13:21:16,79,occupied
2025-12-29T13:21:16,79,occupied
2025-12-29T13:21:17,79,occupied
2025-12-29T13:21:18,79,occupied
2025-12-29T13:21:18,79,occupied
2025-12-29T13:21:19,79,occupied
2025-12-29T13:21:20,79,occupied
2025-12-29T13:21:20,79,occupied
2025-12-29T13:21:21,79,occupied
2025-12-29T13:21:22,79,occupied
2025-12-29T13:21:22,79,occupied
2025-12-29T13:21:23,79,occupied
2025-12-29T13:21:24,79,occupied
2025-12-29T13:21:24,79,occupied
2025-12-29T13:21:25,79,occupied
2025-12-29T13:21:25,79,occupied
2025-12-29T13:21:26,79,occupied
2025-12-29T13:21:27,79,occupied
2025-12-29T13:21:27,80,occupied
2025-12-29T13:21:28,80,occupied
2025-12-29T13:21:29,80,occupied
2025-12-29T13:21:29,79,occupied
2025-12-29T13:21:30,79,occupied
2025-12-29T13:21:31,79,occupied
2025-12-29T13:21:31,79,occupied
2025-12-29T13:21:32,80,occupied
2025-12-29T13:21:33,79,occupied
2025-12-29T13:21:33,79,occupied
2025-12-29T13:21:34,79,occupied
2025-12-29T13:21:34,79,occupied
2025-12-29T13:21:35,79,occupied
2025-12-29T13:21:36,79,occupied
2025-12-29T13:21:36,79,occupied
2025-12-29T13:21:37,79,occupied
2025-12-29T13:21:38,79,occupied
2025-12-29T13:21:38,79,occupied
2025-12-29T13:21:39,79,occupied
2025-12-29T13:21:40,79,occupied
2025-12-29T13:21:40,79,occupied
2025-12-29T13:21:41,79,occupied
2025-12-29T13:21:42,79,occupied
2025-12-29T13:21:42,79,occupied
2025-12-29T13:21:43,79,occupied
2025-12-29T13:21:43,79,occupied
2025-12-29T13:21:44,79,occupied
2025-12-29T13:21:45,79,occupied
2025-12-29T13:21:45,79,occupied
2025-12-29T13:21:46,79,occupied
2025-12-29T13:21:47,79,occupied
2025-12-29T13:21:47,79,occupied
2025-12-29T13:21:48,79,occupied
2025-12-29T13:21:49,79,occupied
2025-12-29T13:21:49,79,occupied
2025-12-29T13:21:50,79,occupied
2025-12-29T13:21:50,79,occupied
2025-12-29T13:21:51,79,occupied
2025-12-29T13:21:52,79,occupied
2025-12-29T13:21:52,79,occupied
2025-12-29T13:21:53,79,occupied
2025-12-29T13:21:54,79,occupied
2025-12-29T13:21:54,79,occupied
2025-12-29T13:21:55,79,occupied
2025-12-29T13:21:56,79,occupied
2025-12-29T13:21:56,79,occupied
2025-12-29T13:21:57,79,occupied
2025-12-29T13:21:58,79,occupied
2025-12-29T13:21:58,79,occupied
2025-12-29T13:21:59,79,occupied
2025-12-29T13:21:59,79,occupied
2025-12-29T13:22:00,79,occupied
2025-12-29T13:22:01,79,occupied
2025-12-29T13:22:01,79,occupied
2025-12-29T13:22:02,79,occupied
2025-12-29T13:22:03,79,occupied
2025-12-29T13:22:03,79,occupied
2025-12-29T13:22:04,79,occupied
2025-12-29T13:22:05,79,occupied
2025-12-29T13:26:38,80,moving
2025-12-29T13:26:39,80,moving
2025-12-29T13:26:40,80,moving
2025-12-29T13:26:40,80,moving
2025-12-29T13:26:41,80,moving
2025-12-29T13:26:41,80,moving
2025-12-29T13:26:42,80,moving
2025-12-29T13:26:43,80,moving
2025-12-29T13:26:43,80,moving
2025-12-29T13:26:44,80,moving
2025-12-29T13:26:45,85,moving
2025-12-29T13:26:45,85,moving
2025-12-29T13:26:46,85,moving
2025-12-29T13:26:47,85,moving
2025-12-29T13:26:47,85,moving
2025-12-29T13:26:48,85,moving
2025-12-29T13:26:49,85,moving
2025-12-29T13:26:49,85,moving
2025-12-29T13:26:50,85,moving
2025-12-29T13:26:50,85,moving
2025-12-29T13:26:51,85,moving
2025-12-29T13:26:52,85,moving
2025-12-29T13:26:52,85,moving
2025-12-29T13:26:53,85,moving
2025-12-29T13:26:54,85,moving
2025-12-29T13:26:54,85,moving
2025-12-29T13:26:55,85,moving
2025-12-29T13:26:56,85,moving
2025-12-29T13:26:56,85,moving
2025-12-29T13:26:57,85,moving
2025-12-29T13:26:57,85,moving
2025-12-29T13:26:58,85,moving
2025-12-29T13:26:59,85,moving
2025-12-29T13:26:59,85,moving
2025-12-29T13:27:00,85,moving
2025-12-29T13:27:01,85,moving
2025-12-29T13:27:01,85,moving
2025-12-29T13:27:02,85,moving
2025-12-29T13:27:03,85,moving
2025-12-29T13:27:03,85,moving
2025-12-29T13:27:04,85,moving
2025-12-29T13:27:05,85,moving
2025-12-29T13:27:05,85,moving
2025-12-29T13:27:06,85,moving
2025-12-29T13:27:07,85,moving
2025-12-29T13:27:07,85,moving
2025-12-29T13:27:08,85,moving
2025-12-29T13:27:08,85,moving
2025-12-29T13:27:09,85,moving
2025-12-29T13:27:10,85,moving
2025-12-29T13:27:10,85,moving
2025-12-29T13:27:11,85,moving
2025-12-29T13:27:12,85,moving
2025-12-29T13:27:12,85,moving
2025-12-29T13:27:13,85,moving
2025-12-29T13:27:14,85,moving
2025-12-29T13:27:14,85,moving
2025-12-29T13:27:15,85,moving
2025-12-29T13:27:15,85,moving
2025-12-29T13:27:16,85,moving
2025-12-29T13:27:17,85,moving
2025-12-29T13:27:17,85,moving
2025-12-29T13:27:18,85,moving
2025-12-29T13:27:19,85,moving
2025-12-29T13:27:19,85,moving
2025-12-29T13:27:20,85,moving
2025-12-29T13:27:21,85,moving
2025-12-29T13:27:21,85,moving
2025-12-29T13:27:22,85,moving
2025-12-29T13:27:23,85,moving
2025-12-29T13:27:23,85,moving
2025-12-29T13:27:24,85,moving
2025-12-29T13:27:24,85,moving
2025-12-29T13:27:25,85,moving
2025-12-29T13:27:26,85,moving
2025-12-29T13:27:26,85,moving
2025-12-29T13:27:27,85,moving
2025-12-29T13:27:28,85,moving
2025-12-29T13:27:28,85,moving
2025-12-29T13:27:29,85,moving
2025-12-29T13:27:30,85,moving
2025-12-29T13:27:30,85,moving
2025-12-29T13:27:31,85,moving
2025-12-29T13:27:31,85,moving
2025-12-29T13:27:32,85,moving
2025-12-29T13:27:33,85,moving
2025-12-29T13:27:33,85,moving
2025-12-29T13:27:34,85,moving
2025-12-29T13:27:35,85,moving
2025-12-29T13:27:35,85,moving
2025-12-29T13:27:36,85,moving
2025-12-29T13:27:37,85,moving
2025-12-29T13:27:37,85,moving
2025-12-29T13:27:38,85,moving
2025-12-29T13:27:39,85,moving
2025-12-29T13:27:39,85,moving
2025-12-29T13:27:40,85,moving
2025-12-29T13:27:40,85,moving
2025-12-29T13:27:41,85,moving
2025-12-29T13:27:42,85,moving
2025-12-29T13:27:42,85,moving
2025-12-29T13:27:43,85,moving
2025-12-29T13:27:44,85,moving
2025-12-29T13:27:44,85,moving
2025-12-29T13:27:45,85,moving
2025-12-29T13:27:46,85,moving
2025-12-29T13:27:46,85,moving
2025-12-29T13:27:47,85,moving
2025-12-29T13:27:48,85,moving
2025-12-29T13:27:48,85,moving
2025-12-29T13:27:49,85,moving
2025-12-29T13:27:49,85,moving
2025-12-29T13:27:50,85,moving
2025-12-29T13:27:51,85,moving
2025-12-29T13:27:51,85,moving
2025-12-29T13:27:52,85,moving
2025-12-29T13:27:53,85,moving
2025-12-29T13:27:53,85,moving
2025-12-29T13:27:54,85,moving
2025-12-29T13:27:55,85,moving
2025-12-29T13:27:55,85,moving
2025-12-29T13:27:56,85,moving
2025-12-29T13:27:57,85,moving
2025-12-29T13:27:57,85,moving
2025-12-29T13:27:58,85,moving
2025-12-29T13:27:58,85,moving
2025-12-29T13:27:59,85,moving
2025-12-29T13:28:00,85,moving
2025-12-29T13:28:00,85,moving
2025-12-29T13:28:01,85,moving
2025-12-29T13:28:02,85,moving
2025-12-29T13:28:02,85,moving
2025-12-29T13:28:03,85,moving
2025-12-29T13:28:04,85,moving
2025-12-29T13:28:04,85,moving
2025-12-29T13:28:05,85,moving
2025-12-29T13:28:06,85,moving
2025-12-29T13:28:06,85,moving
2025-12-29T13:28:07,85,moving
2025-12-29T13:28:07,85,moving
2025-12-29T13:28:08,85,moving
2025-12-29T13:28:09,85,moving
2025-12-29T13:28:09,85,moving
2025-12-29T13:28:10,85,moving
2025-12-29T13:28:11,85,moving
2025-12-29T13:28:11,85,moving
2025-12-29T13:28:12,85,moving
2025-12-29T13:28:13,85,moving
2025-12-29T13:28:13,85,moving
2025-12-29T13:28:14,85,moving
2025-12-29T13:28:15,85,moving
2025-12-29T13:28:15,85,moving
2025-12-29T13:28:16,85,moving
2025-12-29T13:28:16,85,moving
2025-12-29T13:28:17,85,moving
2025-12-29T13:28:18,85,moving
2025-12-29T13:28:18,85,moving
2025-12-29T13:28:19,85,moving
2025-12-29T13:28:20,85,moving
2025-12-29T13:28:20,85,moving
2025-12-29T13:28:21,85,moving
2025-12-29T13:28:22,85,moving
2025-12-29T13:28:22,85,moving
2025-12-29T13:28:23,85,moving
2025-12-29T13:28:23,85,moving
2025-12-29T13:28:24,85,moving
2025-12-29T13:28:25,85,moving
2025-12-29T13:28:25,85,moving
2025-12-29T13:28:26,85,moving
2025-12-29T13:28:27,85,moving
2025-12-29T13:28:27,85,moving
2025-12-29T13:28:28,85,moving
2025-12-29T13:28:29,85,moving
2025-12-29T13:28:29,85,moving
2025-12-29T13:28:30,85,moving
2025-12-29T13:28:31,85,moving
2025-12-29T13:28:31,85,moving
2025-12-29T13:28:32,85,moving
2025-12-29T13:28:32,85,moving
2025-12-29T13:28:33,85,moving
2025-12-29T13:28:34,85,moving
2025-12-29T13:28:34,85,moving
2025-12-29T13:28:35,85,moving
2025-12-29T13:28:36,85,moving
2025-12-29T13:28:36,85,moving
2025-12-29T13:28:37,85,moving
2025-12-29T13:28:38,85,moving
2025-12-29T13:28:38,85,moving
2025-12-29T13:28:39,85,moving
2025-12-29T13:28:40,85,moving
2025-12-29T13:28:40,85,moving
2025-12-29T13:28:41,85,moving
2025-12-29T13:28:41,85,moving
